6.000000000000000000e+01,9.000000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
2.619010000000000105e+01,-8.036589999999999634e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.372979999999999734e+01,-1.114312000000000040e+02,7.000000000000000000e+00,0.000000000000000000e+00
4.269530000000000314e+01,-1.216141999999999967e+02,1.000000000000000000e+00,0.000000000000000000e+00
4.719809999999999661e+01,-1.193731999999999971e+02,1.000000000000000000e+00,0.000000000000000000e+00
5.370980000000000132e+01,2.795339999999999847e+01,2.700000000000000000e+01,0.000000000000000000e+00
4.069760000000000133e+01,-7.426319999999999766e+01,2.600000000000000000e+01,0.000000000000000000e+00
2.964989999999999881e+01,-9.011209999999999809e+01,4.000000000000000000e+00,0.000000000000000000e+00
4.299309999999999832e+01,-7.104980000000000473e+01,2.400000000000000000e+01,0.000000000000000000e+00
4.057260000000000133e+01,-7.449269999999999925e+01,1.700000000000000000e+01,0.000000000000000000e+00
5.083330000000000126e+01,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00
4.692190000000000083e+01,-1.104544000000000068e+02,4.400000000000000000e+01,0.000000000000000000e+00
2.902800000000000225e+01,-8.107550000000000523e+01,1.400000000000000000e+01,0.000000000000000000e+00
3.437049999999999983e+01,-1.191390999999999991e+02,2.000000000000000000e+00,0.000000000000000000e+00
3.698590000000000089e+01,-1.192321000000000026e+02,3.300000000000000000e+01,0.000000000000000000e+00
7.540000000000000036e+00,-5.547100000000000364e+00,3.400000000000000000e+01,0.000000000000000000e+00
4.038880000000000337e+01,-8.276489999999999725e+01,1.800000000000000000e+01,0.000000000000000000e+00
6.137069999999999936e+01,-1.524044000000000096e+02,4.000000000000000000e+00,0.000000000000000000e+00
3.574779999999999802e+01,-8.669230000000000302e+01,4.100000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,3.000000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00
4.227909999999999968e+01,-8.333620000000000516e+01,1.100000000000000000e+01,0.000000000000000000e+00
3.757770000000000010e+01,1.122921999999999940e+02,4.600000000000000000e+01,0.000000000000000000e+00
4.484459999999999980e+01,-1.225926999999999936e+02,2.500000000000000000e+01,0.000000000000000000e+00
4.022899999999999920e+01,-7.538790000000000191e+01,4.200000000000000000e+01,0.000000000000000000e+00
4.086849999999999739e+01,-8.125190000000000623e+01,3.400000000000000000e+01,0.000000000000000000e+00
4.803300000000000125e+01,-1.218338999999999999e+02,2.000000000000000000e+00,0.000000000000000000e+00
3.831049999999999756e+01,-1.219017999999999944e+02,3.600000000000000000e+01,0.000000000000000000e+00
3.850249999999999773e+01,-1.222653999999999996e+02,4.200000000000000000e+01,0.000000000000000000e+00
4.301859999999999928e+01,-8.954980000000000473e+01,3.000000000000000000e+01,0.000000000000000000e+00
4.383250000000000313e+01,-1.212617000000000047e+02,2.900000000000000000e+01,0.000000000000000000e+00
4.981750000000000256e+01,1.547299999999999898e+01,4.600000000000000000e+01,0.000000000000000000e+00
4.577499999999999858e+01,-1.187605999999999966e+02,4.700000000000000000e+01,0.000000000000000000e+00
-3.492849999999999966e+01,1.386006999999999891e+02,4.400000000000000000e+01,0.000000000000000000e+00
-4.090059999999999718e+01,1.748859999999999957e+02,3.900000000000000000e+01,0.000000000000000000e+00
4.475090000000000146e+01,-9.238139999999999930e+01,2.200000000000000000e+01,0.000000000000000000e+00
4.022899999999999920e+01,-7.538790000000000191e+01,1.500000000000000000e+01,0.000000000000000000e+00
2.803389999999999915e+01,1.659599999999999964e+00,8.000000000000000000e+00,0.000000000000000000e+00
3.889739999999999753e+01,-7.702679999999999438e+01,4.200000000000000000e+01,0.000000000000000000e+00
3.819599999999999795e+01,-1.206804999999999950e+02,1.000000000000000000e+00,0.000000000000000000e+00
4.774249999999999972e+01,-1.233040000000000020e+02,5.000000000000000000e+01,0.000000000000000000e+00
4.391590000000000060e+01,1.767909999999999826e+01,2.100000000000000000e+01,0.000000000000000000e+00
3.939990000000000236e+01,-8.224500000000000810e+00,1.100000000000000000e+01,0.000000000000000000e+00
5.370980000000000132e+01,2.795339999999999847e+01,2.900000000000000000e+01,0.000000000000000000e+00
4.007119999999999749e+01,-7.486490000000000578e+01,4.900000000000000000e+01,0.000000000000000000e+00
4.298149999999999693e+01,-9.787220000000000653e+01,4.400000000000000000e+01,0.000000000000000000e+00
3.953929999999999723e+01,-7.566740000000000066e+01,2.700000000000000000e+01,0.000000000000000000e+00
4.532930000000000348e+01,-9.321970000000000312e+01,4.200000000000000000e+01,0.000000000000000000e+00
4.803300000000000125e+01,-1.218338999999999999e+02,1.400000000000000000e+01,0.000000000000000000e+00
4.034949999999999903e+01,-8.898609999999999332e+01,3.800000000000000000e+01,0.000000000000000000e+00
4.615120000000000289e+01,1.499549999999999983e+01,4.900000000000000000e+01,0.000000000000000000e+00
3.297109999999999985e+01,1.194549999999999983e+02,4.000000000000000000e+01,0.000000000000000000e+00
4.038880000000000337e+01,-8.276489999999999725e+01,9.000000000000000000e+00,0.000000000000000000e+00
2.109430000000000049e+01,-1.574983000000000004e+02,2.700000000000000000e+01,0.000000000000000000e+00
4.299309999999999832e+01,-7.104980000000000473e+01,4.500000000000000000e+01,0.000000000000000000e+00
4.760620000000000118e+01,-1.223320999999999970e+02,6.000000000000000000e+00,0.000000000000000000e+00
-2.111510000000000176e+01,5.553640000000000043e+01,2.700000000000000000e+01,0.000000000000000000e+00
5.516940000000000310e+01,2.388129999999999953e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.436719999999999686e+01,-8.058830000000000382e+01,1.000000000000000000e+00,0.000000000000000000e+00
4.622760000000000247e+01,2.213699999999999779e+00,1.300000000000000000e+01,0.000000000000000000e+00
3.395329999999999870e+01,-1.173961000000000041e+02,4.100000000000000000e+01,0.000000000000000000e+00
3.980649999999999977e+01,-8.654009999999999536e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.685079999999999956e+01,-7.628589999999999804e+01,1.200000000000000000e+01,0.000000000000000000e+00
3.757770000000000010e+01,1.122921999999999940e+02,4.300000000000000000e+01,0.000000000000000000e+00
3.395329999999999870e+01,-1.173961000000000041e+02,4.900000000000000000e+01,0.000000000000000000e+00
6.189260000000000161e+01,-6.911800000000000388e+00,2.300000000000000000e+01,0.000000000000000000e+00
3.061710000000000065e+01,1.027103000000000037e+02,4.200000000000000000e+01,3.000000000000000000e+00
3.544369999999999976e+01,1.396380000000000052e+02,3.900000000000000000e+01,6.000000000000000000e+00
4.535300000000000331e+00,1.147276999999999987e+02,7.000000000000000000e+00,0.000000000000000000e+00
3.248930000000000007e+01,-9.485209999999999297e+01,1.000000000000000000e+00,0.000000000000000000e+00
3.205749999999999744e+01,-1.116661000000000001e+02,4.000000000000000000e+00,0.000000000000000000e+00
2.979380000000000095e+01,-8.249439999999999884e+01,4.400000000000000000e+01,0.000000000000000000e+00
4.115330000000000155e+01,2.016829999999999856e+01,2.600000000000000000e+01,0.000000000000000000e+00
4.312610000000000099e+01,-1.232492000000000019e+02,4.200000000000000000e+01,0.000000000000000000e+00
3.878490000000000038e+01,-7.687210000000000321e+01,1.500000000000000000e+01,0.000000000000000000e+00
4.034949999999999903e+01,-8.898609999999999332e+01,4.200000000000000000e+01,0.000000000000000000e+00
5.191940000000000310e+01,1.914509999999999934e+01,4.800000000000000000e+01,0.000000000000000000e+00
2.130699999999999861e+01,-1.578583999999999889e+02,4.300000000000000000e+01,0.000000000000000000e+00
3.906389999999999674e+01,-7.680209999999999582e+01,1.700000000000000000e+01,0.000000000000000000e+00
4.159779999999999944e+01,-7.275539999999999452e+01,4.100000000000000000e+01,0.000000000000000000e+00
3.980649999999999977e+01,-8.654009999999999536e+01,3.700000000000000000e+01,0.000000000000000000e+00
3.079169999999999874e+01,-8.208429999999999893e+01,3.000000000000000000e+00,0.000000000000000000e+00
3.202799999999999869e+00,7.322069999999999368e+01,2.300000000000000000e+01,0.000000000000000000e+00
-3.195050000000000168e+01,1.158605000000000018e+02,3.000000000000000000e+00,0.000000000000000000e+00
4.162279999999999802e+01,-8.633769999999999811e+01,1.300000000000000000e+01,0.000000000000000000e+00
2.979380000000000095e+01,-8.249439999999999884e+01,1.600000000000000000e+01,0.000000000000000000e+00
3.205749999999999744e+01,-1.116661000000000001e+02,3.100000000000000000e+01,0.000000000000000000e+00
4.044830000000000325e+01,-8.613450000000000273e+01,3.800000000000000000e+01,0.000000000000000000e+00
3.304059999999999775e+01,-8.364310000000000400e+01,3.700000000000000000e+01,0.000000000000000000e+00
3.764889999999999759e+01,-1.226654999999999944e+02,3.000000000000000000e+00,0.000000000000000000e+00
4.399519999999999698e+01,-9.238139999999999930e+01,2.200000000000000000e+01,0.000000000000000000e+00
5.393330000000000268e+01,-1.165764999999999958e+02,5.000000000000000000e+00,0.000000000000000000e+00
3.544369999999999976e+01,1.396380000000000052e+02,3.100000000000000000e+01,0.000000000000000000e+00
3.907419999999999760e+01,2.182430000000000092e+01,1.900000000000000000e+01,0.000000000000000000e+00
4.168090000000000117e+01,-7.151179999999999382e+01,3.100000000000000000e+01,0.000000000000000000e+00
3.930539999999999878e+01,1.173229999999999933e+02,2.000000000000000000e+01,2.000000000000000000e+00
4.216570000000000107e+01,-7.494809999999999661e+01,3.400000000000000000e+01,0.000000000000000000e+00
3.808339999999999748e+01,-1.227633000000000010e+02,4.300000000000000000e+01,0.000000000000000000e+00
3.271569999999999823e+01,-1.171611000000000047e+02,6.000000000000000000e+00,0.000000000000000000e+00
5.393330000000000268e+01,-1.165764999999999958e+02,4.800000000000000000e+01,0.000000000000000000e+00
3.391910000000000025e+01,-8.401670000000000016e+01,3.000000000000000000e+00,0.000000000000000000e+00
4.366320000000000334e+01,-9.683509999999999707e+01,4.800000000000000000e+01,0.000000000000000000e+00
3.754549999999999699e+01,-8.277790000000000248e+01,4.000000000000000000e+01,0.000000000000000000e+00
3.757770000000000010e+01,1.122921999999999940e+02,4.900000000000000000e+01,0.000000000000000000e+00
3.820420000000000016e+01,-7.760779999999999745e+01,2.200000000000000000e+01,0.000000000000000000e+00
4.535300000000000331e+00,1.147276999999999987e+02,2.300000000000000000e+01,0.000000000000000000e+00
4.819760000000000133e+01,-1.225794999999999959e+02,2.000000000000000000e+00,0.000000000000000000e+00
4.115330000000000155e+01,2.016829999999999856e+01,1.300000000000000000e+01,0.000000000000000000e+00
3.698590000000000089e+01,-1.192321000000000026e+02,3.100000000000000000e+01,0.000000000000000000e+00
3.933899999999999952e+00,-5.312579999999999814e+01,3.000000000000000000e+00,0.000000000000000000e+00
4.129560000000000031e+01,1.226085000000000065e+02,3.000000000000000000e+00,0.000000000000000000e+00
1.919590000000000174e+01,1.097453000000000003e+02,4.300000000000000000e+01,6.000000000000000000e+00
3.202799999999999869e+00,7.322069999999999368e+01,3.500000000000000000e+01,0.000000000000000000e+00
4.074530000000000030e+01,-7.405349999999999966e+01,7.000000000000000000e+00,0.000000000000000000e+00
9.082000000000000739e+00,8.675300000000000011e+00,2.600000000000000000e+01,0.000000000000000000e+00
3.634270000000000067e+01,1.181497999999999990e+02,4.300000000000000000e+01,6.000000000000000000e+00
4.273389999999999844e+01,2.548580000000000112e+01,2.800000000000000000e+01,0.000000000000000000e+00
2.832319999999999993e+01,-8.243189999999999884e+01,1.100000000000000000e+01,0.000000000000000000e+00
4.345250000000000057e+01,-7.156390000000000384e+01,4.600000000000000000e+01,0.000000000000000000e+00
3.300000000000000000e+01,4.400000000000000000e+01,3.700000000000000000e+01,0.000000000000000000e+00
3.760170000000000101e+01,-1.217194999999999965e+02,1.600000000000000000e+01,0.000000000000000000e+00
4.114889999999999759e+01,-7.398300000000000409e+01,1.900000000000000000e+01,0.000000000000000000e+00
4.074499999999999744e+01,-1.238695000000000022e+02,3.900000000000000000e+01,0.000000000000000000e+00
5.370980000000000132e+01,2.795339999999999847e+01,2.600000000000000000e+01,0.000000000000000000e+00
4.373329999999999984e+01,7.416699999999999626e+00,6.000000000000000000e+00,0.000000000000000000e+00
