3.925869999999999749e+01,-1.049389000000000038e+02,9.000000000000000000e+00,0.000000000000000000e+00
2.689460000000000051e+01,-8.190980000000000416e+01,2.500000000000000000e+01,0.000000000000000000e+00
5.100000000000000000e+01,9.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.169269999999999854e+01,8.809239999999999782e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.602749999999999986e+01,5.054999999999999716e+01,3.500000000000000000e+01,0.000000000000000000e+00
4.570899999999999963e+00,-7.429730000000000700e+01,3.900000000000000000e+01,0.000000000000000000e+00
5.626389999999999958e+01,9.501799999999999358e+00,4.900000000000000000e+01,1.000000000000000000e+00
3.512639999999999674e+01,3.342990000000000350e+01,2.300000000000000000e+01,0.000000000000000000e+00
3.593750000000000000e+01,1.437540000000000084e+01,1.200000000000000000e+01,0.000000000000000000e+00
3.277669999999999817e+01,-9.679700000000001125e+01,3.400000000000000000e+01,0.000000000000000000e+00
1.223830000000000062e+01,-1.561600000000000099e+00,2.900000000000000000e+01,0.000000000000000000e+00
4.569449999999999790e+01,-9.390019999999999811e+01,2.800000000000000000e+01,0.000000000000000000e+00
3.329180000000000206e+01,-1.124291000000000054e+02,4.000000000000000000e+01,1.000000000000000000e+00
4.185860000000000269e+01,-7.431180000000000518e+01,2.500000000000000000e+01,0.000000000000000000e+00
5.370980000000000132e+01,2.795339999999999847e+01,2.300000000000000000e+01,0.000000000000000000e+00
3.849119999999999919e+01,-8.095449999999999591e+01,1.200000000000000000e+01,0.000000000000000000e+00
-3.055949999999999989e+01,2.293750000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
4.166989999999999839e+01,-9.159839999999999804e+01,3.500000000000000000e+01,0.000000000000000000e+00
4.475090000000000146e+01,-9.238139999999999930e+01,1.800000000000000000e+01,0.000000000000000000e+00
4.223020000000000351e+01,-7.153010000000000446e+01,9.000000000000000000e+00,0.000000000000000000e+00
4.302790000000000248e+01,-7.313500000000000512e+01,4.700000000000000000e+01,0.000000000000000000e+00
3.848000000000000309e+00,1.150210000000000043e+01,3.900000000000000000e+01,0.000000000000000000e+00
4.714000000000000057e+01,9.550000000000000711e+00,4.100000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.785340000000000060e+01,-1.219017999999999944e+02,3.400000000000000000e+01,0.000000000000000000e+00
4.167390000000000327e+01,-7.524790000000000134e+01,3.300000000000000000e+01,0.000000000000000000e+00
3.277320000000000277e+01,-9.735169999999999391e+01,3.000000000000000000e+01,0.000000000000000000e+00
3.544369999999999976e+01,1.396380000000000052e+02,2.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000000e+01,6.500000000000000000e+01,2.600000000000000000e+01,0.000000000000000000e+00
3.593750000000000000e+01,1.437540000000000084e+01,3.600000000000000000e+01,0.000000000000000000e+00
4.236010000000000275e+01,-7.105889999999999418e+01,1.200000000000000000e+01,0.000000000000000000e+00
4.981530000000000058e+01,6.129599999999999937e+00,0.000000000000000000e+00,0.000000000000000000e+00
